1439956569;144.76.182.149;02588185
1439956569;144.76.182.149;02588185
1439956569;144.76.182.149;02588185
1439956569;144.76.182.149;02588185
1439956569;144.76.182.149;02588185
1439967204;66.249.69.110;04516441
1439967204;66.249.69.110;04516441
1439967204;66.249.69.110;04516441
1439967204;66.249.69.110;04516441
1439967331;66.249.69.110;04516441
1439967331;66.249.69.110;04516441
1439967331;66.249.69.110;04516441
1439967331;66.249.69.110;04516441
1439967331;66.249.69.110;04516441
1439967331;66.249.69.110;04516441
1439973630;157.55.39.33;01757410
1439973631;157.55.39.33;01757410
1439973631;157.55.39.33;01757410
1439973631;157.55.39.33;01757410
1439973631;157.55.39.33;01757410
1439973631;157.55.39.33;01757410
1439974282;207.46.13.85;03216414
1439974282;207.46.13.85;03216414
1439974282;207.46.13.85;03216414
1439974282;207.46.13.85;03216414
1439974282;207.46.13.85;03216414
1439974282;207.46.13.85;03216414
1439988227;66.249.75.84;01757410
1439988227;66.249.75.84;01757410
1439988227;66.249.75.84;01757410
1439988227;66.249.75.84;01757410
1439988227;66.249.75.84;01757410
1439988227;66.249.75.84;01757410
1440008662;66.249.79.111;04516441
1440008663;66.249.79.111;04516441
1440008663;66.249.79.111;04516441
1440008663;66.249.79.111;04516441
1440365775;207.46.13.43;01757410
1440365775;207.46.13.43;01757410
1440365775;207.46.13.43;01757410
1440365776;207.46.13.43;01757410
1440365776;207.46.13.43;01757410
1440365776;207.46.13.43;01757410
1440855448;157.55.39.127;01757410
1440855448;157.55.39.127;01757410
1440855448;157.55.39.127;01757410
1440855448;157.55.39.127;01757410
1440855448;157.55.39.127;01757410
1440855448;157.55.39.127;01757410
1441113129;68.180.229.173;01757410
1441113130;68.180.229.173;01757410
1441113130;68.180.229.173;01757410
1441113130;68.180.229.173;01757410
1441113130;68.180.229.173;01757410
1441113130;68.180.229.173;01757410
1441199937;66.249.78.220;04516441
1441199937;66.249.78.220;04516441
1441199937;66.249.78.220;04516441
1441199937;66.249.78.220;04516441
1441299437;207.46.13.28;01757410
1441299437;207.46.13.28;01757410
1441299437;207.46.13.28;01757410
1441299437;207.46.13.28;01757410
1441299437;207.46.13.28;01757410
1441299437;207.46.13.28;01757410
1441310755;68.180.228.115;03216414
1441310755;68.180.228.115;03216414
1441310755;68.180.228.115;03216414
1441310755;68.180.228.115;03216414
1441310755;68.180.228.115;03216414
1441310755;68.180.228.115;03216414
1441659148;66.249.67.105;04516441
1441659149;66.249.67.105;04516441
1441659149;66.249.67.105;04516441
1441659149;66.249.67.105;04516441
1441682526;66.249.67.103;01757410
1441682526;66.249.67.103;01757410
1441682526;66.249.67.103;01757410
1441682526;66.249.67.103;01757410
1441682526;66.249.67.103;01757410
1441682640;66.249.67.103;01757410
1441682640;66.249.67.103;01757410
1441682640;66.249.67.103;01757410
1441682640;66.249.67.103;01757410
1441682661;66.249.67.103;01757410
1441682661;66.249.67.103;01757410
1441682661;66.249.67.103;01757410
1441682661;66.249.67.103;01757410
1441682661;66.249.67.103;01757410
1441682886;66.249.67.103;01757410
1441682887;66.249.67.103;01757410
1441682887;66.249.67.103;01757410
1441682887;66.249.67.103;01757410
1441821102;157.55.39.41;01757410
1441821102;157.55.39.41;01757410
1441821102;157.55.39.41;01757410
1441821102;157.55.39.41;01757410
1441821102;157.55.39.41;01757410
1441821102;157.55.39.41;01757410
1442100424;66.249.75.2;0600010
1442100425;66.249.75.2;0600010
1442100425;66.249.75.2;0600010
1442100425;66.249.75.2;0600010
1442100425;66.249.75.2;0600010
1442100425;66.249.75.2;0600010
1442393789;68.180.229.173;01757410
1442393790;68.180.229.173;01757410
1442393790;68.180.229.173;01757410
1442393790;68.180.229.173;01757410
1442501692;66.249.64.139;01757410
1442501692;66.249.64.139;01757410
1442501692;66.249.64.139;01757410
1442501692;66.249.64.139;01757410
1442733295;66.249.64.254;01757410
1442733296;66.249.64.254;01757410
1442733296;66.249.64.254;01757410
1442733296;66.249.64.254;01757410
1442778294;68.180.229.223;03216414
1442778295;68.180.229.223;03216414
1442778295;68.180.229.223;03216414
1442778295;68.180.229.223;03216414
1443184841;68.180.229.223;03216414
1443184842;68.180.229.223;03216414
1443184842;68.180.229.223;03216414
1443184842;68.180.229.223;03216414
1443184842;68.180.229.223;03216414
1443225277;68.180.229.223;03216414
1443225277;68.180.229.223;03216414
1443225277;68.180.229.223;03216414
1443225277;68.180.229.223;03216414
1443225277;68.180.229.223;03216414
1443225277;68.180.229.223;03216414
1443513904;157.55.39.191;01757410
1443513905;157.55.39.191;01757410
1443513905;157.55.39.191;01757410
1443513905;157.55.39.191;01757410
1443513905;157.55.39.191;01757410
1443516227;68.180.229.173;01757410
1443516227;68.180.229.173;01757410
1443516227;68.180.229.173;01757410
1443516227;68.180.229.173;01757410
1443516227;68.180.229.173;01757410
1443516227;68.180.229.173;01757410
1443585167;157.55.39.53;01757410
1443585167;157.55.39.53;01757410
1443585167;157.55.39.53;01757410
1443585167;157.55.39.53;01757410
1443636377;157.55.39.202;03216414
1443636377;157.55.39.202;03216414
1443636377;157.55.39.202;03216414
1443636377;157.55.39.202;03216414
1443636377;157.55.39.202;03216414
1443636377;157.55.39.202;03216414
1444143477;68.180.229.173;01757410
1444143477;68.180.229.173;01757410
1444143477;68.180.229.173;01757410
1444143478;68.180.229.173;01757410
1444143478;68.180.229.173;01757410
1444143478;68.180.229.173;01757410
1444355317;68.180.229.223;03216414
1444355317;68.180.229.223;03216414
1444355317;68.180.229.223;03216414
1444355317;68.180.229.223;03216414
1444355317;68.180.229.223;03216414
1444355317;68.180.229.223;03216414
1445545104;68.180.229.223;03216414
1445545104;68.180.229.223;03216414
1445545104;68.180.229.223;03216414
1445545104;68.180.229.223;03216414
1445545104;68.180.229.223;03216414
1446028106;68.180.229.173;01757410
1446028107;68.180.229.173;01757410
1446028107;68.180.229.173;01757410
1446028107;68.180.229.173;01757410
1446032475;68.180.229.223;03216414
1446032475;68.180.229.223;03216414
1446032475;68.180.229.223;03216414
1446032476;68.180.229.223;03216414
1446032476;68.180.229.223;03216414
1446032476;68.180.229.223;03216414
1447147800;207.46.13.35;01757410
1447147800;207.46.13.35;01757410
1447147800;207.46.13.35;01757410
1447147800;207.46.13.35;01757410
1447147800;207.46.13.35;01757410
1447224416;157.55.39.136;01757410
1447224417;157.55.39.136;01757410
1447224417;157.55.39.136;01757410
1447224417;157.55.39.136;01757410
1447822390;68.180.229.173;01757410
1447822390;68.180.229.173;01757410
1447822390;68.180.229.173;01757410
1447822390;68.180.229.173;01757410
1447822390;68.180.229.173;01757410
1447822390;68.180.229.173;01757410
1448500495;68.180.229.223;03216414
1448500495;68.180.229.223;03216414
1448500495;68.180.229.223;03216414
1448500495;68.180.229.223;03216414
1448817806;207.46.13.58;01757410
1448817806;207.46.13.58;01757410
1448817806;207.46.13.58;01757410
1448817806;207.46.13.58;01757410
1448817806;207.46.13.58;01757410
1448817806;207.46.13.58;01757410
1450022358;68.180.229.173;01757410
1450022358;68.180.229.173;01757410
1450022358;68.180.229.173;01757410
1450022358;68.180.229.173;01757410
1452439801;68.180.229.173;01757410
1452439802;68.180.229.173;01757410
1452439802;68.180.229.173;01757410
1452439802;68.180.229.173;01757410
1452439802;68.180.229.173;01757410
1452439802;68.180.229.173;01757410
1452620175;68.180.229.223;03216414
1452620175;68.180.229.223;03216414
1452620175;68.180.229.223;03216414
1452620175;68.180.229.223;03216414
1452620175;68.180.229.223;03216414
1452620175;68.180.229.223;03216414
1452814607;157.55.39.40;01757410
1452814607;157.55.39.40;01757410
1452814607;157.55.39.40;01757410
1452814607;157.55.39.40;01757410
1452988745;68.180.229.223;03216414
1452988745;68.180.229.223;03216414
1452988745;68.180.229.223;03216414
1452988745;68.180.229.223;03216414
1452988745;68.180.229.223;03216414
1452988745;68.180.229.223;03216414
1453404678;68.180.229.173;01757410
1453404678;68.180.229.173;01757410
1453404678;68.180.229.173;01757410
1453404678;68.180.229.173;01757410
1453644586;68.180.229.223;03216414
1453644586;68.180.229.223;03216414
1453644586;68.180.229.223;03216414
1453644586;68.180.229.223;03216414
1453644586;68.180.229.223;03216414
1455072704;68.180.229.173;01757410
1455072704;68.180.229.173;01757410
1455072704;68.180.229.173;01757410
1455072704;68.180.229.173;01757410
1455072704;68.180.229.173;01757410
1455072704;68.180.229.173;01757410
1455173272;68.180.229.223;03216414
1455173272;68.180.229.223;03216414
1455173272;68.180.229.223;03216414
1455173272;68.180.229.223;03216414
1455328038;68.180.229.223;03216414
1455328038;68.180.229.223;03216414
1455328038;68.180.229.223;03216414
1455328038;68.180.229.223;03216414
1455328038;68.180.229.223;03216414
1455328038;68.180.229.223;03216414
1456523742;68.180.229.173;01757410
1456523743;68.180.229.173;01757410
1456523743;68.180.229.173;01757410
1456523743;68.180.229.173;01757410
1457587539;66.249.69.94;04516441
1457587539;66.249.69.94;04516441
1457587539;66.249.69.94;04516441
1457587539;66.249.69.94;04516441
1457587539;66.249.69.94;04516441
1457587539;66.249.69.94;04516441
1457622315;66.249.64.193;04516441
1457622315;66.249.64.193;04516441
1457622315;66.249.64.193;04516441
1457622315;66.249.64.193;04516441
1457622315;66.249.64.193;04516441
1457622315;66.249.64.193;04516441
1457636538;66.249.64.193;04516441
1457636539;66.249.64.193;04516441
1457636539;66.249.64.193;04516441
1457636539;66.249.64.193;04516441
1457658762;66.249.64.193;04516441
1457658763;66.249.64.193;04516441
1457658763;66.249.64.193;04516441
1457658763;66.249.64.193;04516441
1457768804;66.249.66.50;04516441
1457768804;66.249.66.50;04516441
1457768804;66.249.66.50;04516441
1457768804;66.249.66.50;04516441
1457768804;66.249.66.50;04516441
1457768804;66.249.66.50;04516441
1458089564;66.249.78.80;04516441
1458089564;66.249.78.80;04516441
1458089564;66.249.78.80;04516441
1458089564;66.249.78.80;04516441
1458089564;66.249.78.80;04516441
1458089564;66.249.78.80;04516441
1458148965;68.180.229.34;03216414
1458148965;68.180.229.34;03216414
1458148965;68.180.229.34;03216414
1458148965;68.180.229.34;03216414
1458148965;68.180.229.34;03216414
1458148965;68.180.229.34;03216414
1458361826;66.249.65.114;04516441
1458361827;66.249.65.114;04516441
1458361827;66.249.65.114;04516441
1458361827;66.249.65.114;04516441
1458361827;66.249.65.114;04516441
1458361827;66.249.65.114;04516441
1459328897;68.180.231.62;01757410
1459328897;68.180.231.62;01757410
1459328897;68.180.231.62;01757410
1459328897;68.180.231.62;01757410
1459328897;68.180.231.62;01757410
1459328897;68.180.231.62;01757410
1459430146;68.180.231.62;01757410
1459430147;68.180.231.62;01757410
1459430147;68.180.231.62;01757410
1459430147;68.180.231.62;01757410
1461973099;68.180.231.62;01757410
1461973099;68.180.231.62;01757410
1461973099;68.180.231.62;01757410
1461973099;68.180.231.62;01757410
1461973099;68.180.231.62;01757410
1461973099;68.180.231.62;01757410
1462153768;157.55.39.242;01757410
1462153768;157.55.39.242;01757410
1462153768;157.55.39.242;01757410
1462153768;157.55.39.242;01757410
1462658853;68.180.231.62;01757410
1462658854;68.180.231.62;01757410
1462658854;68.180.231.62;01757410
1462658854;68.180.231.62;01757410
1462978233;68.180.231.62;01757410
1462978233;68.180.231.62;01757410
1462978233;68.180.231.62;01757410
1462978233;68.180.231.62;01757410
1462978233;68.180.231.62;01757410
1462978233;68.180.231.62;01757410
1464038289;68.180.229.229;03216414
1464038289;68.180.229.229;03216414
1464038289;68.180.229.229;03216414
1464038289;68.180.229.229;03216414
1464038289;68.180.229.229;03216414
1464038289;68.180.229.229;03216414
1464164985;68.180.228.188;01757410
1464164985;68.180.228.188;01757410
1464164985;68.180.228.188;01757410
1464164985;68.180.228.188;01757410
1464164985;68.180.228.188;01757410
1464164985;68.180.228.188;01757410
1464792223;68.180.228.188;01757410
1464792223;68.180.228.188;01757410
1464792223;68.180.228.188;01757410
1464792223;68.180.228.188;01757410
1464792223;68.180.228.188;01757410
1464792223;68.180.228.188;01757410
1465717932;68.180.228.188;01757410
1465717932;68.180.228.188;01757410
1465717932;68.180.228.188;01757410
1465717932;68.180.228.188;01757410
1465717932;68.180.228.188;01757410
1465717932;68.180.228.188;01757410
1466084368;207.46.13.15;01757410
1466084368;207.46.13.15;01757410
1466084368;207.46.13.15;01757410
1466084368;207.46.13.15;01757410
1466084368;207.46.13.15;01757410
1466788318;68.180.228.112;03216414
1466788318;68.180.228.112;03216414
1466788318;68.180.228.112;03216414
1466788318;68.180.228.112;03216414
1466788318;68.180.228.112;03216414
1466788318;68.180.228.112;03216414
1467282689;68.180.228.188;01757410
1467282689;68.180.228.188;01757410
1467282689;68.180.228.188;01757410
1467282689;68.180.228.188;01757410
1467282689;68.180.228.188;01757410
1467282689;68.180.228.188;01757410
1467651387;68.180.228.188;01757410
1467651387;68.180.228.188;01757410
1467651387;68.180.228.188;01757410
1467651387;68.180.228.188;01757410
1469055810;68.180.229.39;01757410
1469055810;68.180.229.39;01757410
1469055810;68.180.229.39;01757410
1469055810;68.180.229.39;01757410
1469055810;68.180.229.39;01757410
1469055810;68.180.229.39;01757410
1469484050;157.55.39.147;01757410
1469484051;157.55.39.147;01757410
1469484051;157.55.39.147;01757410
1469484051;157.55.39.147;01757410
1470141359;68.180.229.39;01757410
1470141360;68.180.229.39;01757410
1470141360;68.180.229.39;01757410
1470141360;68.180.229.39;01757410
1470141360;68.180.229.39;01757410
1470141360;68.180.229.39;01757410
1470632006;66.249.64.2;04516441
1470632007;66.249.64.2;04516441
1470632007;66.249.64.2;04516441
1470632007;66.249.64.2;04516441
1470632007;66.249.64.2;04516441
1470632007;66.249.64.2;04516441
1470879745;66.249.64.162;04516441
1470879745;66.249.64.162;04516441
1470879745;66.249.64.162;04516441
1470879745;66.249.64.162;04516441
1470879745;66.249.64.162;04516441
1470879745;66.249.64.162;04516441
1470917559;66.249.64.162;04516441
1470917559;66.249.64.162;04516441
1470917559;66.249.64.162;04516441
1470917559;66.249.64.162;04516441
1470917559;66.249.64.162;04516441
1470917559;66.249.64.162;04516441
1471103687;66.249.76.50;04516441
1471103687;66.249.76.50;04516441
1471103687;66.249.76.50;04516441
1471103687;66.249.76.50;04516441
1471103687;66.249.76.50;04516441
1471103687;66.249.76.50;04516441
1471210750;66.249.76.50;04516441
1471210750;66.249.76.50;04516441
1471210750;66.249.76.50;04516441
1471210750;66.249.76.50;04516441
1471210750;66.249.76.50;04516441
1471210750;66.249.76.50;04516441
1471703134;157.55.39.134;01757410
1471703134;157.55.39.134;01757410
1471703134;157.55.39.134;01757410
1471703134;157.55.39.134;01757410
1471703134;157.55.39.134;01757410
1471932861;68.180.230.29;01757410
1471932861;68.180.230.29;01757410
1471932861;68.180.230.29;01757410
1471932861;68.180.230.29;01757410
1471932861;68.180.230.29;01757410
1471932861;68.180.230.29;01757410
1473273354;68.180.229.39;01757410
1473273354;68.180.229.39;01757410
1473273354;68.180.229.39;01757410
1473273354;68.180.229.39;01757410
1473273354;68.180.229.39;01757410
1473273354;68.180.229.39;01757410
1474035235;68.180.231.53;03216414
1474035235;68.180.231.53;03216414
1474035235;68.180.231.53;03216414
1474035235;68.180.231.53;03216414
1474035235;68.180.231.53;03216414
1474035235;68.180.231.53;03216414
1474865651;68.180.230.37;01757410
1474865651;68.180.230.37;01757410
1474865651;68.180.230.37;01757410
1474865651;68.180.230.37;01757410
1474865651;68.180.230.37;01757410
1474865651;68.180.230.37;01757410
1476036464;68.180.230.37;01757410
1476036464;68.180.230.37;01757410
1476036464;68.180.230.37;01757410
1476036464;68.180.230.37;01757410
1476143363;68.180.230.37;01757410
1476143363;68.180.230.37;01757410
1476143363;68.180.230.37;01757410
1476143364;68.180.230.37;01757410
1476143364;68.180.230.37;01757410
1476143364;68.180.230.37;01757410
1477267736;207.46.13.101;01757410
1477267736;207.46.13.101;01757410
1477267736;207.46.13.101;01757410
1477267736;207.46.13.101;01757410
1477267736;207.46.13.101;01757410
1477513274;68.180.230.37;01757410
1477513275;68.180.230.37;01757410
1477513275;68.180.230.37;01757410
1477513275;68.180.230.37;01757410
1477513275;68.180.230.37;01757410
1477513275;68.180.230.37;01757410
1478780326;68.180.230.37;01757410
1478780326;68.180.230.37;01757410
1478780326;68.180.230.37;01757410
1478780326;68.180.230.37;01757410
1478780326;68.180.230.37;01757410
1478780326;68.180.230.37;01757410
1479137407;157.55.39.29;01757410
1479137407;157.55.39.29;01757410
1479137407;157.55.39.29;01757410
1479137407;157.55.39.29;01757410
1479137407;157.55.39.29;01757410
1480029933;68.180.228.169;01757410
1480029933;68.180.228.169;01757410
1480029933;68.180.228.169;01757410
1480029933;68.180.228.169;01757410
1480029933;68.180.228.169;01757410
1480029933;68.180.228.169;01757410
1480530811;68.180.229.51;03216414
1480530812;68.180.229.51;03216414
1480530812;68.180.229.51;03216414
1480530812;68.180.229.51;03216414
1480530812;68.180.229.51;03216414
1480530812;68.180.229.51;03216414
1481553108;68.180.228.169;01757410
1481553108;68.180.228.169;01757410
1481553108;68.180.228.169;01757410
1481553108;68.180.228.169;01757410
1482088071;68.180.228.169;01757410
1482088071;68.180.228.169;01757410
1482088071;68.180.228.169;01757410
1482088071;68.180.228.169;01757410
1482088071;68.180.228.169;01757410
1482088071;68.180.228.169;01757410
1483519527;68.180.229.43;01757410
1483519527;68.180.229.43;01757410
1483519527;68.180.229.43;01757410
1483519527;68.180.229.43;01757410
1483519527;68.180.229.43;01757410
1483519527;68.180.229.43;01757410
1484976617;68.180.229.88;01757410
1484976617;68.180.229.88;01757410
1484976617;68.180.229.88;01757410
1484976617;68.180.229.88;01757410
1484976617;68.180.229.88;01757410
1484976617;68.180.229.88;01757410
1486576755;68.180.228.180;01757410
1486576756;68.180.228.180;01757410
1486576756;68.180.228.180;01757410
1486576756;68.180.228.180;01757410
1486576756;68.180.228.180;01757410
1486576756;68.180.228.180;01757410
1487909446;68.180.228.183;01757410
1487909446;68.180.228.183;01757410
1487909446;68.180.228.183;01757410
1487909446;68.180.228.183;01757410
1487909446;68.180.228.183;01757410
1487909446;68.180.228.183;01757410
1488046126;68.180.228.183;01757410
1488046126;68.180.228.183;01757410
1488046126;68.180.228.183;01757410
1488046126;68.180.228.183;01757410
1488061620;68.180.231.38;03216414
1488061620;68.180.231.38;03216414
1488061620;68.180.231.38;03216414
1488061620;68.180.231.38;03216414
1488061620;68.180.231.38;03216414
1488061620;68.180.231.38;03216414
1488604408;68.180.228.241;01757410
1488604409;68.180.228.241;01757410
1488604409;68.180.228.241;01757410
1488604409;68.180.228.241;01757410
1488604409;68.180.228.241;01757410
1488604409;68.180.228.241;01757410
1490239360;68.180.228.217;01757410
1490239360;68.180.228.217;01757410
1490239360;68.180.228.217;01757410
1490239360;68.180.228.217;01757410
1490239360;68.180.228.217;01757410
1490239360;68.180.228.217;01757410
1495928019;68.180.230.57;01757410
1495928019;68.180.230.57;01757410
1495928019;68.180.230.57;01757410
1495928019;68.180.230.57;01757410
1495987921;68.180.231.38;03216414
1495987921;68.180.231.38;03216414
1495987921;68.180.231.38;03216414
1495987921;68.180.231.38;03216414
1495987921;68.180.231.38;03216414
1495987921;68.180.231.38;03216414
1498030321;68.180.230.57;01757410
1498030321;68.180.230.57;01757410
1498030321;68.180.230.57;01757410
1498030321;68.180.230.57;01757410
1498030321;68.180.230.57;01757410
1498030321;68.180.230.57;01757410
1500352448;68.180.231.32;01757410
1500352448;68.180.231.32;01757410
1500352448;68.180.231.32;01757410
1500352448;68.180.231.32;01757410
1504092613;68.180.231.50;03216414
1504092613;68.180.231.50;03216414
1504092613;68.180.231.50;03216414
1504092613;68.180.231.50;03216414
1504092613;68.180.231.50;03216414
1504092613;68.180.231.50;03216414
1505812416;68.180.230.108;01757410
1505812416;68.180.230.108;01757410
1505812416;68.180.230.108;01757410
1505812416;68.180.230.108;01757410
1505812417;68.180.230.108;01757410
1505812417;68.180.230.108;01757410
1506547011;68.180.231.50;03216414
1506547012;68.180.231.50;03216414
1506547012;68.180.231.50;03216414
1506547012;68.180.231.50;03216414
1506547012;68.180.231.50;03216414
1506547012;68.180.231.50;03216414
1511813129;68.180.228.45;01757410
1511813130;68.180.228.45;01757410
1511813130;68.180.228.45;01757410
1511813130;68.180.228.45;01757410
1511813130;68.180.228.45;01757410
1511813130;68.180.228.45;01757410
1512232200;68.180.229.228;03216414
1512232200;68.180.229.228;03216414
1512232200;68.180.229.228;03216414
1512232201;68.180.229.228;03216414
1512232201;68.180.229.228;03216414
1512232201;68.180.229.228;03216414
1514047457;68.180.229.228;03216414
1514047457;68.180.229.228;03216414
1514047457;68.180.229.228;03216414
1514047457;68.180.229.228;03216414
1514047457;68.180.229.228;03216414
1514047457;68.180.229.228;03216414
1516844295;68.180.228.45;01757410
1516844295;68.180.228.45;01757410
1516844295;68.180.228.45;01757410
1516844295;68.180.228.45;01757410
1516844295;68.180.228.45;01757410
1516844295;68.180.228.45;01757410
1516988713;68.180.230.180;03216414
1516988713;68.180.230.180;03216414
1516988713;68.180.230.180;03216414
1516988713;68.180.230.180;03216414
1516988713;68.180.230.180;03216414
1516988713;68.180.230.180;03216414
1526951526;157.55.39.235;01757410
1526951526;157.55.39.235;01757410
1526951526;157.55.39.235;01757410
1526951526;157.55.39.235;01757410
1526951526;157.55.39.235;01757410
1526969850;207.46.13.108;01757410
1526969850;207.46.13.108;01757410
1526969850;207.46.13.108;01757410
1526969850;207.46.13.108;01757410
1527111708;40.77.167.101;01757410
1527111708;40.77.167.101;01757410
1527111708;40.77.167.101;01757410
1527111708;40.77.167.101;01757410
1527111708;40.77.167.101;01757410
1527698243;207.46.13.126;01757410
1527698243;207.46.13.126;01757410
1527698243;207.46.13.126;01757410
1527698243;207.46.13.126;01757410
1527698243;207.46.13.126;01757410
1527740596;207.46.13.126;01757410
1527740597;207.46.13.126;01757410
1527740597;207.46.13.126;01757410
1527740597;207.46.13.126;01757410
1527819984;207.46.13.157;01757410
1527819984;207.46.13.157;01757410
1527819984;207.46.13.157;01757410
1527819984;207.46.13.157;01757410
1527819984;207.46.13.157;01757410
1527928709;40.77.167.2;01757410
1527928709;40.77.167.2;01757410
1527928709;40.77.167.2;01757410
1527928709;40.77.167.2;01757410
1527928709;40.77.167.2;01757410
1527954907;207.46.13.140;01757410
1527954907;207.46.13.140;01757410
1527954907;207.46.13.140;01757410
1527954907;207.46.13.140;01757410
1528037752;40.77.167.31;01757410
1528037752;40.77.167.31;01757410
1528037752;40.77.167.31;01757410
1528037752;40.77.167.31;01757410
1528037752;40.77.167.31;01757410
1528765858;207.46.13.35;01757410
1528765858;207.46.13.35;01757410
1528765858;207.46.13.35;01757410
1528765858;207.46.13.35;01757410
1528765858;207.46.13.35;01757410
1529543091;207.46.13.44;01757410
1529543092;207.46.13.44;01757410
1529543092;207.46.13.44;01757410
1529543092;207.46.13.44;01757410
1529809697;40.77.167.99;01757410
1529809697;40.77.167.99;01757410
1529809697;40.77.167.99;01757410
1529809697;40.77.167.99;01757410
